"DISTRICT","YEAR","MONTH","DATE","RAINFALL.ON.DAY"
"MANBHUM PURULIA",1915,"Nov",12,0
"MANBHUM PURULIA",1915,"Nov",13,0
"MANBHUM PURULIA",1915,"Nov",14,0
"MANBHUM PURULIA",1915,"Nov",15,0
"MANBHUM PURULIA",1915,"Nov",16,0
"MANBHUM PURULIA",1915,"Nov",17,0.36
"MANBHUM PURULIA",1915,"Nov",18,0.42
"MANBHUM PURULIA",1915,"Nov",19,15.3
"MANBHUM PURULIA",1915,"Nov",20,25.5
"MANBHUM PURULIA",1915,"Nov",21,0
"MANBHUM PURULIA",1915,"Nov",22,0.2
"MANBHUM PURULIA",1915,"Nov",23,3.4
"MANBHUM PURULIA",1915,"Nov",24,0
"MANBHUM PURULIA",1915,"Nov",25,0
"MANBHUM PURULIA",1915,"Nov",26,0
"MANBHUM PURULIA",1915,"Nov",27,0
"MANBHUM PURULIA",1915,"Nov",28,0
"MANBHUM PURULIA",1915,"Nov",29,0
"MANBHUM PURULIA",1915,"Nov",30,0
"MANBHUM PURULIA",1915,"Oct",1,0
"MANBHUM PURULIA",1915,"Oct",2,6.6
"MANBHUM PURULIA",1915,"Oct",3,5.9
"MANBHUM PURULIA",1915,"Oct",4,3.34
"MANBHUM PURULIA",1915,"Oct",5,2.48
"MANBHUM PURULIA",1915,"Oct",6,0.16
"MANBHUM PURULIA",1915,"Oct",7,17.88
"MANBHUM PURULIA",1915,"Oct",8,4.32
"MANBHUM PURULIA",1915,"Oct",9,0
"MANBHUM PURULIA",1915,"Oct",10,0
"MANBHUM PURULIA",1915,"Oct",11,5.94
"MANBHUM PURULIA",1915,"Oct",12,2.54
"MANBHUM PURULIA",1915,"Oct",13,0
"MANBHUM PURULIA",1915,"Oct",14,0
"MANBHUM PURULIA",1915,"Oct",15,0.72
"MANBHUM PURULIA",1915,"Oct",16,0
"MANBHUM PURULIA",1915,"Oct",17,0
"MANBHUM PURULIA",1915,"Oct",18,0.125
"MANBHUM PURULIA",1915,"Oct",19,0.125
"MANBHUM PURULIA",1915,"Oct",20,1.475
"MANBHUM PURULIA",1915,"Oct",21,0
"MANBHUM PURULIA",1915,"Oct",22,0
"MANBHUM PURULIA",1915,"Oct",23,0
"MANBHUM PURULIA",1915,"Oct",24,0
"MANBHUM PURULIA",1915,"Oct",25,0
"MANBHUM PURULIA",1915,"Oct",26,0
"MANBHUM PURULIA",1915,"Oct",27,0
"MANBHUM PURULIA",1915,"Oct",28,0
"MANBHUM PURULIA",1915,"Oct",29,0
"MANBHUM PURULIA",1915,"Oct",30,0
"MANBHUM PURULIA",1915,"Oct",31,0
"MANBHUM PURULIA",1915,"Sep",1,0
"MANBHUM PURULIA",1915,"Sep",2,0
"MANBHUM PURULIA",1915,"Sep",3,0
"MANBHUM PURULIA",1915,"Sep",4,0.42
"MANBHUM PURULIA",1915,"Sep",5,12.54
"MANBHUM PURULIA",1915,"Sep",6,0.4
"MANBHUM PURULIA",1915,"Sep",7,0.62
"MANBHUM PURULIA",1915,"Sep",8,0
"MANBHUM PURULIA",1915,"Sep",9,0
"MANBHUM PURULIA",1915,"Sep",10,0
"MANBHUM PURULIA",1915,"Sep",11,0
"MANBHUM PURULIA",1915,"Sep",12,29.74
"MANBHUM PURULIA",1915,"Sep",13,11.62
"MANBHUM PURULIA",1915,"Sep",14,2.1
"MANBHUM PURULIA",1915,"Sep",15,3.92
"MANBHUM PURULIA",1915,"Sep",16,3.16
"MANBHUM PURULIA",1915,"Sep",17,24.34
"MANBHUM PURULIA",1915,"Sep",18,0.1
"MANBHUM PURULIA",1915,"Sep",19,0
"MANBHUM PURULIA",1915,"Sep",20,18.7
"MANBHUM PURULIA",1915,"Sep",21,18.6
"MANBHUM PURULIA",1915,"Sep",22,37.24
"MANBHUM PURULIA",1915,"Sep",23,8.94
"MANBHUM PURULIA",1915,"Sep",24,13.62
"MANBHUM PURULIA",1915,"Sep",25,14.62
"MANBHUM PURULIA",1915,"Sep",26,0
"MANBHUM PURULIA",1915,"Sep",27,0
"MANBHUM PURULIA",1915,"Sep",28,0
"MANBHUM PURULIA",1915,"Sep",29,0
"MANBHUM PURULIA",1915,"Sep",30,0
"MANBHUM PURULIA",1916,"Apr",1,0
"MANBHUM PURULIA",1916,"Apr",2,0
"MANBHUM PURULIA",1916,"Apr",3,0
"MANBHUM PURULIA",1916,"Apr",4,0
"MANBHUM PURULIA",1916,"Apr",5,0
"MANBHUM PURULIA",1916,"Apr",6,0
"MANBHUM PURULIA",1916,"Apr",7,0.6833333
"MANBHUM PURULIA",1916,"Apr",8,2.7
"MANBHUM PURULIA",1916,"Apr",9,0
"MANBHUM PURULIA",1916,"Apr",10,0
"MANBHUM PURULIA",1916,"Apr",11,0
"MANBHUM PURULIA",1916,"Apr",12,3.683333
"MANBHUM PURULIA",1916,"Apr",13,3.05
"MANBHUM PURULIA",1916,"Apr",14,12.31667
"MANBHUM PURULIA",1916,"Apr",15,2.116667
"MANBHUM PURULIA",1916,"Apr",16,0.9333333
"MANBHUM PURULIA",1916,"Apr",17,8.933333
"MANBHUM PURULIA",1916,"Apr",18,0
"MANBHUM PURULIA",1916,"Apr",19,0.08333333
"MANBHUM PURULIA",1916,"Apr",20,0
"MANBHUM PURULIA",1916,"Apr",21,2.416667
"MANBHUM PURULIA",1916,"Apr",22,0
"MANBHUM PURULIA",1916,"Apr",23,0
"MANBHUM PURULIA",1916,"Apr",24,0
"MANBHUM PURULIA",1916,"Apr",25,0
"MANBHUM PURULIA",1916,"Apr",26,0
"MANBHUM PURULIA",1916,"Apr",27,0
"MANBHUM PURULIA",1916,"Apr",28,0
"MANBHUM PURULIA",1916,"Apr",29,0
"MANBHUM PURULIA",1916,"Apr",30,0
"MANBHUM PURULIA",1916,"Aug",1,1.85
"MANBHUM PURULIA",1916,"Aug",2,11.61667
"MANBHUM PURULIA",1916,"Aug",3,9.566667
"MANBHUM PURULIA",1916,"Aug",4,0.1666667
"MANBHUM PURULIA",1916,"Aug",5,0.9333333
"MANBHUM PURULIA",1916,"Aug",6,0.85
"MANBHUM PURULIA",1916,"Aug",7,3.733333
"MANBHUM PURULIA",1916,"Aug",8,0.1333333
"MANBHUM PURULIA",1916,"Aug",9,15
"MANBHUM PURULIA",1916,"Aug",10,1.95
"MANBHUM PURULIA",1916,"Aug",11,22.65
"MANBHUM PURULIA",1916,"Aug",12,16.4
"MANBHUM PURULIA",1916,"Aug",13,16.41667
"MANBHUM PURULIA",1916,"Aug",14,12.26667
"MANBHUM PURULIA",1916,"Aug",15,9.416667
"MANBHUM PURULIA",1916,"Aug",16,17.96667
"MANBHUM PURULIA",1916,"Aug",17,10.88333
"MANBHUM PURULIA",1916,"Aug",18,3.05
"MANBHUM PURULIA",1916,"Aug",19,26.2
"MANBHUM PURULIA",1916,"Aug",20,25.43333
"MANBHUM PURULIA",1916,"Aug",21,5.2
"MANBHUM PURULIA",1916,"Aug",22,3.533333
"MANBHUM PURULIA",1916,"Aug",23,15.93333
"MANBHUM PURULIA",1916,"Aug",24,15
"MANBHUM PURULIA",1916,"Aug",25,6.05
"MANBHUM PURULIA",1916,"Aug",26,6.316667
"MANBHUM PURULIA",1916,"Aug",27,23.31667
"MANBHUM PURULIA",1916,"Aug",28,26.63333
"MANBHUM PURULIA",1916,"Aug",29,2.666667
"MANBHUM PURULIA",1916,"Aug",30,9.95
"MANBHUM PURULIA",1916,"Aug",31,3.416667
"MANBHUM PURULIA",1916,"Dec",1,0
"MANBHUM PURULIA",1916,"Dec",2,0
"MANBHUM PURULIA",1916,"Dec",3,0
"MANBHUM PURULIA",1916,"Dec",4,0
"MANBHUM PURULIA",1916,"Dec",5,0
"MANBHUM PURULIA",1916,"Dec",6,0
"MANBHUM PURULIA",1916,"Dec",7,0
"MANBHUM PURULIA",1916,"Dec",8,0
"MANBHUM PURULIA",1916,"Dec",9,0
"MANBHUM PURULIA",1916,"Dec",10,0
"MANBHUM PURULIA",1916,"Dec",11,0
"MANBHUM PURULIA",1916,"Dec",12,0
"MANBHUM PURULIA",1916,"Dec",13,0
"MANBHUM PURULIA",1916,"Dec",14,0
"MANBHUM PURULIA",1916,"Dec",15,0
"MANBHUM PURULIA",1916,"Dec",16,0
"MANBHUM PURULIA",1916,"Dec",17,0
"MANBHUM PURULIA",1916,"Dec",18,0
"MANBHUM PURULIA",1916,"Dec",19,0
"MANBHUM PURULIA",1916,"Dec",20,0
"MANBHUM PURULIA",1916,"Dec",21,0
"MANBHUM PURULIA",1916,"Dec",22,0
"MANBHUM PURULIA",1916,"Dec",23,0
"MANBHUM PURULIA",1916,"Dec",24,0
"MANBHUM PURULIA",1916,"Dec",25,0
"MANBHUM PURULIA",1916,"Dec",26,0
"MANBHUM PURULIA",1916,"Dec",27,0
"MANBHUM PURULIA",1916,"Dec",28,0
"MANBHUM PURULIA",1916,"Dec",29,0
"MANBHUM PURULIA",1916,"Dec",30,0
"MANBHUM PURULIA",1916,"Dec",31,0
"MANBHUM PURULIA",1916,"Feb",1,0
"MANBHUM PURULIA",1916,"Feb",2,0
"MANBHUM PURULIA",1916,"Feb",3,0
"MANBHUM PURULIA",1916,"Feb",4,0
"MANBHUM PURULIA",1916,"Feb",5,0
"MANBHUM PURULIA",1916,"Feb",6,0
"MANBHUM PURULIA",1916,"Feb",7,0
"MANBHUM PURULIA",1916,"Feb",8,0
"MANBHUM PURULIA",1916,"Feb",9,0
"MANBHUM PURULIA",1916,"Feb",10,0
"MANBHUM PURULIA",1916,"Feb",11,0.1333333
"MANBHUM PURULIA",1916,"Feb",12,0
"MANBHUM PURULIA",1916,"Feb",13,0
"MANBHUM PURULIA",1916,"Feb",14,0
"MANBHUM PURULIA",1916,"Feb",15,0
"MANBHUM PURULIA",1916,"Feb",16,0
"MANBHUM PURULIA",1916,"Feb",17,0
"MANBHUM PURULIA",1916,"Feb",18,3.783333
"MANBHUM PURULIA",1916,"Feb",19,0
"MANBHUM PURULIA",1916,"Feb",20,0
"MANBHUM PURULIA",1916,"Feb",21,0
"MANBHUM PURULIA",1916,"Feb",22,0
"MANBHUM PURULIA",1916,"Feb",23,0
"MANBHUM PURULIA",1916,"Feb",24,0
"MANBHUM PURULIA",1916,"Feb",25,0
"MANBHUM PURULIA",1916,"Feb",26,0
"MANBHUM PURULIA",1916,"Feb",27,0
"MANBHUM PURULIA",1916,"Feb",28,0
"MANBHUM PURULIA",1916,"Feb",29,0
"MANBHUM PURULIA",1916,"Jan",1,0
"MANBHUM PURULIA",1916,"Jan",2,0
"MANBHUM PURULIA",1916,"Jan",3,0
"MANBHUM PURULIA",1916,"Jan",4,0
"MANBHUM PURULIA",1916,"Jan",5,0
"MANBHUM PURULIA",1916,"Jan",6,0
"MANBHUM PURULIA",1916,"Jan",7,0
"MANBHUM PURULIA",1916,"Jan",8,0
"MANBHUM PURULIA",1916,"Jan",9,0
"MANBHUM PURULIA",1916,"Jan",10,0
"MANBHUM PURULIA",1916,"Jan",11,0
"MANBHUM PURULIA",1916,"Jan",12,0
"MANBHUM PURULIA",1916,"Jan",13,0
"MANBHUM PURULIA",1916,"Jan",14,0
"MANBHUM PURULIA",1916,"Jan",15,0
"MANBHUM PURULIA",1916,"Jan",16,0
"MANBHUM PURULIA",1916,"Jan",17,0
"MANBHUM PURULIA",1916,"Jan",18,0
"MANBHUM PURULIA",1916,"Jan",19,0
"MANBHUM PURULIA",1916,"Jan",20,0
"MANBHUM PURULIA",1916,"Jan",21,0
"MANBHUM PURULIA",1916,"Jan",22,0
"MANBHUM PURULIA",1916,"Jan",23,0
"MANBHUM PURULIA",1916,"Jan",24,0
"MANBHUM PURULIA",1916,"Jan",25,0
"MANBHUM PURULIA",1916,"Jan",26,0
"MANBHUM PURULIA",1916,"Jan",27,0
"MANBHUM PURULIA",1916,"Jan",28,0
"MANBHUM PURULIA",1916,"Jan",29,0
"MANBHUM PURULIA",1916,"Jan",30,0
"MANBHUM PURULIA",1916,"Jan",31,0
"MANBHUM PURULIA",1916,"Jul",1,7.616667
"MANBHUM PURULIA",1916,"Jul",2,4.15
"MANBHUM PURULIA",1916,"Jul",3,0.6833333
"MANBHUM PURULIA",1916,"Jul",4,0.7333333
"MANBHUM PURULIA",1916,"Jul",5,3.6
"MANBHUM PURULIA",1916,"Jul",6,0.25
"MANBHUM PURULIA",1916,"Jul",7,0.4666667
"MANBHUM PURULIA",1916,"Jul",8,3.183333
"MANBHUM PURULIA",1916,"Jul",9,16
"MANBHUM PURULIA",1916,"Jul",10,12.98333
"MANBHUM PURULIA",1916,"Jul",11,12.53333
"MANBHUM PURULIA",1916,"Jul",12,12.86667
"MANBHUM PURULIA",1916,"Jul",13,11.81667
"MANBHUM PURULIA",1916,"Jul",14,6.766667
"MANBHUM PURULIA",1916,"Jul",15,3.633333
"MANBHUM PURULIA",1916,"Jul",16,3.383333
"MANBHUM PURULIA",1916,"Jul",17,4.65
"MANBHUM PURULIA",1916,"Jul",18,1.433333
"MANBHUM PURULIA",1916,"Jul",19,0
"MANBHUM PURULIA",1916,"Jul",20,0
"MANBHUM PURULIA",1916,"Jul",21,5.166667
"MANBHUM PURULIA",1916,"Jul",22,0
"MANBHUM PURULIA",1916,"Jul",23,0
"MANBHUM PURULIA",1916,"Jul",24,14.68333
"MANBHUM PURULIA",1916,"Jul",25,7.366667
"MANBHUM PURULIA",1916,"Jul",26,0.9833333
"MANBHUM PURULIA",1916,"Jul",27,8.416667
"MANBHUM PURULIA",1916,"Jul",28,18.7
"MANBHUM PURULIA",1916,"Jul",29,10.78333
"MANBHUM PURULIA",1916,"Jul",30,0.3833333
"MANBHUM PURULIA",1916,"Jul",31,1.066667
"MANBHUM PURULIA",1916,"Jun",1,19.73333
"MANBHUM PURULIA",1916,"Jun",2,2.833333
"MANBHUM PURULIA",1916,"Jun",3,1.566667
"MANBHUM PURULIA",1916,"Jun",4,0
"MANBHUM PURULIA",1916,"Jun",5,0
"MANBHUM PURULIA",1916,"Jun",6,8.8
"MANBHUM PURULIA",1916,"Jun",7,3.116667
"MANBHUM PURULIA",1916,"Jun",8,8.35
"MANBHUM PURULIA",1916,"Jun",9,7.45
"MANBHUM PURULIA",1916,"Jun",10,3.85
"MANBHUM PURULIA",1916,"Jun",11,19.96667
"MANBHUM PURULIA",1916,"Jun",12,21.21667
"MANBHUM PURULIA",1916,"Jun",13,32.86667
"MANBHUM PURULIA",1916,"Jun",14,32.51667
"MANBHUM PURULIA",1916,"Jun",15,13.13333
"MANBHUM PURULIA",1916,"Jun",16,0.3
"MANBHUM PURULIA",1916,"Jun",17,0
"MANBHUM PURULIA",1916,"Jun",18,0
"MANBHUM PURULIA",1916,"Jun",19,0
"MANBHUM PURULIA",1916,"Jun",20,0
"MANBHUM PURULIA",1916,"Jun",21,2.533333
"MANBHUM PURULIA",1916,"Jun",22,2.716667
"MANBHUM PURULIA",1916,"Jun",23,7.15
"MANBHUM PURULIA",1916,"Jun",24,3.8
"MANBHUM PURULIA",1916,"Jun",25,1.316667
"MANBHUM PURULIA",1916,"Jun",26,0.1333333
"MANBHUM PURULIA",1916,"Jun",27,0.05
"MANBHUM PURULIA",1916,"Jun",28,6.65
"MANBHUM PURULIA",1916,"Jun",29,6.866667
"MANBHUM PURULIA",1916,"Jun",30,0
"MANBHUM PURULIA",1916,"Mar",1,0
"MANBHUM PURULIA",1916,"Mar",2,0
"MANBHUM PURULIA",1916,"Mar",3,0
"MANBHUM PURULIA",1916,"Mar",4,0
"MANBHUM PURULIA",1916,"Mar",5,0
"MANBHUM PURULIA",1916,"Mar",6,0
"MANBHUM PURULIA",1916,"Mar",7,0
"MANBHUM PURULIA",1916,"Mar",8,0
"MANBHUM PURULIA",1916,"Mar",9,0
"MANBHUM PURULIA",1916,"Mar",10,0
"MANBHUM PURULIA",1916,"Mar",11,0
"MANBHUM PURULIA",1916,"Mar",12,0
"MANBHUM PURULIA",1916,"Mar",13,0
"MANBHUM PURULIA",1916,"Mar",14,0
"MANBHUM PURULIA",1916,"Mar",15,0
"MANBHUM PURULIA",1916,"Mar",16,0
"MANBHUM PURULIA",1916,"Mar",17,0
"MANBHUM PURULIA",1916,"Mar",18,0
"MANBHUM PURULIA",1916,"Mar",19,0
"MANBHUM PURULIA",1916,"Mar",20,0
"MANBHUM PURULIA",1916,"Mar",21,0
"MANBHUM PURULIA",1916,"Mar",22,0
"MANBHUM PURULIA",1916,"Mar",23,0
"MANBHUM PURULIA",1916,"Mar",24,0
"MANBHUM PURULIA",1916,"Mar",25,0
"MANBHUM PURULIA",1916,"Mar",26,0
"MANBHUM PURULIA",1916,"Mar",27,0
"MANBHUM PURULIA",1916,"Mar",28,0
"MANBHUM PURULIA",1916,"Mar",29,0
"MANBHUM PURULIA",1916,"Mar",30,0
"MANBHUM PURULIA",1916,"Mar",31,0
"MANBHUM PURULIA",1916,"May",1,0
"MANBHUM PURULIA",1916,"May",2,0
"MANBHUM PURULIA",1916,"May",3,0
"MANBHUM PURULIA",1916,"May",4,0
"MANBHUM PURULIA",1916,"May",5,0
"MANBHUM PURULIA",1916,"May",6,0
"MANBHUM PURULIA",1916,"May",7,0
"MANBHUM PURULIA",1916,"May",8,0
"MANBHUM PURULIA",1916,"May",9,1.35
"MANBHUM PURULIA",1916,"May",10,13.05
"MANBHUM PURULIA",1916,"May",11,2.65
"MANBHUM PURULIA",1916,"May",12,0
"MANBHUM PURULIA",1916,"May",13,0
"MANBHUM PURULIA",1916,"May",14,0
"MANBHUM PURULIA",1916,"May",15,0
"MANBHUM PURULIA",1916,"May",16,0
"MANBHUM PURULIA",1916,"May",17,0
"MANBHUM PURULIA",1916,"May",18,0
"MANBHUM PURULIA",1916,"May",19,0
"MANBHUM PURULIA",1916,"May",20,0
"MANBHUM PURULIA",1916,"May",21,0
"MANBHUM PURULIA",1916,"May",22,0
"MANBHUM PURULIA",1916,"May",23,0.4166667
"MANBHUM PURULIA",1916,"May",24,0
"MANBHUM PURULIA",1916,"May",25,0
"MANBHUM PURULIA",1916,"May",26,0
"MANBHUM PURULIA",1916,"May",27,0
"MANBHUM PURULIA",1916,"May",28,7.283333
"MANBHUM PURULIA",1916,"May",29,6.05
"MANBHUM PURULIA",1916,"May",30,0.4666667
"MANBHUM PURULIA",1916,"May",31,0.5
"MANBHUM PURULIA",1916,"Nov",1,15.1
"MANBHUM PURULIA",1916,"Nov",2,0.3333333
"MANBHUM PURULIA",1916,"Nov",3,0
"MANBHUM PURULIA",1916,"Nov",4,0
"MANBHUM PURULIA",1916,"Nov",5,0
"MANBHUM PURULIA",1916,"Nov",6,0.85
"MANBHUM PURULIA",1916,"Nov",7,6.016667
"MANBHUM PURULIA",1916,"Nov",8,0.5
"MANBHUM PURULIA",1916,"Nov",9,0
"MANBHUM PURULIA",1916,"Nov",10,10.86667
"MANBHUM PURULIA",1916,"Nov",11,4.2
"MANBHUM PURULIA",1916,"Nov",12,0
"MANBHUM PURULIA",1916,"Nov",13,0
"MANBHUM PURULIA",1916,"Nov",14,0
"MANBHUM PURULIA",1916,"Nov",15,0
"MANBHUM PURULIA",1916,"Nov",16,0
"MANBHUM PURULIA",1916,"Nov",17,0
"MANBHUM PURULIA",1916,"Nov",18,0
"MANBHUM PURULIA",1916,"Nov",19,0
"MANBHUM PURULIA",1916,"Nov",20,0
"MANBHUM PURULIA",1916,"Nov",21,0
"MANBHUM PURULIA",1916,"Nov",22,0
"MANBHUM PURULIA",1916,"Nov",23,0
"MANBHUM PURULIA",1916,"Nov",24,0
"MANBHUM PURULIA",1916,"Nov",25,0
"MANBHUM PURULIA",1916,"Nov",26,0
"MANBHUM PURULIA",1916,"Nov",27,0
"MANBHUM PURULIA",1916,"Nov",28,0
"MANBHUM PURULIA",1916,"Nov",29,0
"MANBHUM PURULIA",1916,"Nov",30,0
"MANBHUM PURULIA",1916,"Oct",1,39.8
"MANBHUM PURULIA",1916,"Oct",2,6.916667
"MANBHUM PURULIA",1916,"Oct",3,12.36667
"MANBHUM PURULIA",1916,"Oct",4,3.816667
"MANBHUM PURULIA",1916,"Oct",5,9.516667
"MANBHUM PURULIA",1916,"Oct",6,17.08333
"MANBHUM PURULIA",1916,"Oct",7,11.68333
"MANBHUM PURULIA",1916,"Oct",8,0.8333333
"MANBHUM PURULIA",1916,"Oct",9,0.8
"MANBHUM PURULIA",1916,"Oct",10,0.6833333
"MANBHUM PURULIA",1916,"Oct",11,6.316667
"MANBHUM PURULIA",1916,"Oct",12,1.266667
"MANBHUM PURULIA",1916,"Oct",13,1.183333
"MANBHUM PURULIA",1916,"Oct",14,0
"MANBHUM PURULIA",1916,"Oct",15,0
"MANBHUM PURULIA",1916,"Oct",16,1.266667
"MANBHUM PURULIA",1916,"Oct",17,7.916667
"MANBHUM PURULIA",1916,"Oct",18,0
"MANBHUM PURULIA",1916,"Oct",19,1.783333
"MANBHUM PURULIA",1916,"Oct",20,3.766667
"MANBHUM PURULIA",1916,"Oct",21,6.35
"MANBHUM PURULIA",1916,"Oct",22,23.58333
"MANBHUM PURULIA",1916,"Oct",23,6.083333
"MANBHUM PURULIA",1916,"Oct",24,6.716667
"MANBHUM PURULIA",1916,"Oct",25,0.55
"MANBHUM PURULIA",1916,"Oct",26,1.7
"MANBHUM PURULIA",1916,"Oct",27,2.95
"MANBHUM PURULIA",1916,"Oct",28,2.5
"MANBHUM PURULIA",1916,"Oct",29,2.366667
"MANBHUM PURULIA",1916,"Oct",30,17.06667
"MANBHUM PURULIA",1916,"Oct",31,59.4
"MANBHUM PURULIA",1916,"Sep",1,7.55
"MANBHUM PURULIA",1916,"Sep",2,0.6833333
"MANBHUM PURULIA",1916,"Sep",3,6.933333
"MANBHUM PURULIA",1916,"Sep",4,3.3
"MANBHUM PURULIA",1916,"Sep",5,1.566667
"MANBHUM PURULIA",1916,"Sep",6,0
"MANBHUM PURULIA",1916,"Sep",7,10.15
"MANBHUM PURULIA",1916,"Sep",8,4.866667
"MANBHUM PURULIA",1916,"Sep",9,0
"MANBHUM PURULIA",1916,"Sep",10,0.4166667
"MANBHUM PURULIA",1916,"Sep",11,0.7666667
"MANBHUM PURULIA",1916,"Sep",12,9.6
"MANBHUM PURULIA",1916,"Sep",13,3.55
"MANBHUM PURULIA",1916,"Sep",14,0.6333333
"MANBHUM PURULIA",1916,"Sep",15,0
"MANBHUM PURULIA",1916,"Sep",16,15.55
"MANBHUM PURULIA",1916,"Sep",17,1.1
"MANBHUM PURULIA",1916,"Sep",18,0
"MANBHUM PURULIA",1916,"Sep",19,0
"MANBHUM PURULIA",1916,"Sep",20,3.183333
"MANBHUM PURULIA",1916,"Sep",21,17.61667
"MANBHUM PURULIA",1916,"Sep",22,47.83333
"MANBHUM PURULIA",1916,"Sep",23,30.96667
"MANBHUM PURULIA",1916,"Sep",24,2.533333
"MANBHUM PURULIA",1916,"Sep",25,12.66667
"MANBHUM PURULIA",1916,"Sep",26,17.43333
"MANBHUM PURULIA",1916,"Sep",27,0.3
"MANBHUM PURULIA",1916,"Sep",28,0
"MANBHUM PURULIA",1916,"Sep",29,1.9
"MANBHUM PURULIA",1916,"Sep",30,6.35
"MANBHUM PURULIA",1917,"Apr",1,0
"MANBHUM PURULIA",1917,"Apr",2,0
"MANBHUM PURULIA",1917,"Apr",3,0
"MANBHUM PURULIA",1917,"Apr",4,0
"MANBHUM PURULIA",1917,"Apr",5,0
"MANBHUM PURULIA",1917,"Apr",6,0
"MANBHUM PURULIA",1917,"Apr",7,0
"MANBHUM PURULIA",1917,"Apr",8,0
"MANBHUM PURULIA",1917,"Apr",9,2.416667
"MANBHUM PURULIA",1917,"Apr",10,1.066667
"MANBHUM PURULIA",1917,"Apr",11,0.5
"MANBHUM PURULIA",1917,"Apr",12,0.08333333
"MANBHUM PURULIA",1917,"Apr",13,0
"MANBHUM PURULIA",1917,"Apr",14,0
"MANBHUM PURULIA",1917,"Apr",15,0
"MANBHUM PURULIA",1917,"Apr",16,0
"MANBHUM PURULIA",1917,"Apr",17,0
"MANBHUM PURULIA",1917,"Apr",18,0
"MANBHUM PURULIA",1917,"Apr",19,0
"MANBHUM PURULIA",1917,"Apr",20,0
"MANBHUM PURULIA",1917,"Apr",21,0
"MANBHUM PURULIA",1917,"Apr",22,3
"MANBHUM PURULIA",1917,"Apr",23,3.816667
"MANBHUM PURULIA",1917,"Apr",24,0
"MANBHUM PURULIA",1917,"Apr",25,0
"MANBHUM PURULIA",1917,"Apr",26,0
"MANBHUM PURULIA",1917,"Apr",27,0
"MANBHUM PURULIA",1917,"Apr",28,0
"MANBHUM PURULIA",1917,"Apr",29,0
"MANBHUM PURULIA",1917,"Apr",30,0
"MANBHUM PURULIA",1917,"Aug",1,25.34
"MANBHUM PURULIA",1917,"Aug",2,1.68
"MANBHUM PURULIA",1917,"Aug",3,5.9
"MANBHUM PURULIA",1917,"Aug",4,12.7
"MANBHUM PURULIA",1917,"Aug",5,55.2
"MANBHUM PURULIA",1917,"Aug",6,15.3
"MANBHUM PURULIA",1917,"Aug",7,4.42
"MANBHUM PURULIA",1917,"Aug",8,16.14
"MANBHUM PURULIA",1917,"Aug",9,24.48
"MANBHUM PURULIA",1917,"Aug",10,12.74
"MANBHUM PURULIA",1917,"Aug",11,13.62
"MANBHUM PURULIA",1917,"Aug",12,42.14
"MANBHUM PURULIA",1917,"Aug",13,10.88
"MANBHUM PURULIA",1917,"Aug",14,9.28
"MANBHUM PURULIA",1917,"Aug",15,0
"MANBHUM PURULIA",1917,"Aug",16,3.82
"MANBHUM PURULIA",1917,"Aug",17,1.78
"MANBHUM PURULIA",1917,"Aug",18,7.94
"MANBHUM PURULIA",1917,"Aug",19,10.16
"MANBHUM PURULIA",1917,"Aug",20,0
"MANBHUM PURULIA",1917,"Aug",21,0.4
"MANBHUM PURULIA",1917,"Aug",22,2.18
"MANBHUM PURULIA",1917,"Aug",23,3.56
"MANBHUM PURULIA",1917,"Aug",24,3.3
"MANBHUM PURULIA",1917,"Aug",25,10.12
"MANBHUM PURULIA",1917,"Aug",26,2.32
"MANBHUM PURULIA",1917,"Aug",27,2.7
"MANBHUM PURULIA",1917,"Aug",28,0.36
"MANBHUM PURULIA",1917,"Aug",29,3.64
"MANBHUM PURULIA",1917,"Aug",30,0.26
"MANBHUM PURULIA",1917,"Aug",31,0
"MANBHUM PURULIA",1917,"Dec",1,0
"MANBHUM PURULIA",1917,"Dec",2,0
"MANBHUM PURULIA",1917,"Dec",3,0
"MANBHUM PURULIA",1917,"Dec",4,0
"MANBHUM PURULIA",1917,"Dec",5,0
"MANBHUM PURULIA",1917,"Dec",6,0
"MANBHUM PURULIA",1917,"Dec",7,0
"MANBHUM PURULIA",1917,"Dec",8,0
"MANBHUM PURULIA",1917,"Dec",9,0
"MANBHUM PURULIA",1917,"Dec",10,0
"MANBHUM PURULIA",1917,"Dec",11,0
"MANBHUM PURULIA",1917,"Dec",12,0
"MANBHUM PURULIA",1917,"Dec",13,0
"MANBHUM PURULIA",1917,"Dec",14,0
"MANBHUM PURULIA",1917,"Dec",15,0
"MANBHUM PURULIA",1917,"Dec",16,0
"MANBHUM PURULIA",1917,"Dec",17,0
"MANBHUM PURULIA",1917,"Dec",18,0
"MANBHUM PURULIA",1917,"Dec",19,0
"MANBHUM PURULIA",1917,"Dec",20,0
"MANBHUM PURULIA",1917,"Dec",21,0
"MANBHUM PURULIA",1917,"Dec",22,0
"MANBHUM PURULIA",1917,"Dec",23,0
"MANBHUM PURULIA",1917,"Dec",24,0
"MANBHUM PURULIA",1917,"Dec",25,0
"MANBHUM PURULIA",1917,"Dec",26,0
"MANBHUM PURULIA",1917,"Dec",27,0
"MANBHUM PURULIA",1917,"Dec",28,0
"MANBHUM PURULIA",1917,"Dec",29,0
"MANBHUM PURULIA",1917,"Dec",30,0
